NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,ES,SES,BBE,UAS,IdLogNum,PowerTLTMmin,PowerTLTMmax,SecondsTLTS1,PowerRLTMmin,PowerRLTMmax,SecondsRLTS1,SecondsRLTS2
SOEM-M,9309,HC,2013-01-15 16:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 16:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 16:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,11.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 16:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 17:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,13.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 17:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-15 17:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,HC,2013-01-15 17:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 17:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,12.0,14.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 17:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-15 17:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 17:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,13.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 17:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-15 17:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 17:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 17:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 18:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 18:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,11.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 18:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 18:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 18:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 18:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,HC,2013-01-15 18:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 18:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 18:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 18:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 18:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 18:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,12.0,13.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 19:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 19:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 19:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 19:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-49.9,0.0,0.0
SOEM-M,9309,HC,2013-01-15 19:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 19:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 19:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 19:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 19:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 19:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 19:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 19:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 20:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 20:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 20:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 20:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,HC,2013-01-15 20:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 20:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 20:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 20:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 20:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 20:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 20:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,11.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 20:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,HC,2013-01-15 21:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 21:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,11.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 21:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 21:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 21:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,11.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 21:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 21:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-15 21:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 21:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,11.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 21:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 21:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 21:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 22:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-15 22:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 22:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 22:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 22:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,13.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 22:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 22:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 22:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 22:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 22:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,14.0,0.0,,,,
SOEM-M,9309,HC,2013-01-15 22:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 22:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-49.3,0.0,0.0
SOEM-M,9309,HC,2013-01-15 23:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 23:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,17.0,297.0,,,,
SOEM-M,9309,RAU,2013-01-15 23:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-15 23:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-15 23:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 23:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-15 23:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-15 23:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-15 23:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,15.0,20.0,,,,
SOEM-M,9309,RAU,2013-01-16 00:00:00,24,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,17.0,382.0,,,,
SOEM-M,9309,HC,2013-01-16 00:00:00,24,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 00:00:00,24,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-52.1,-49.3,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 00:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,14.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 00:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 00:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 00:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,14.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 00:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 00:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,HC,2013-01-16 00:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 00:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,14.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 00:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-49.9,0.0,0.0
SOEM-M,9309,HC,2013-01-16 01:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 01:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,12.0,15.0,17.0,,,,
SOEM-M,9309,RAU,2013-01-16 01:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 01:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 01:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 01:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,12.0,14.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 01:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,12.0,15.0,6.0,,,,
SOEM-M,9309,RAU,2013-01-16 01:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 01:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 01:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 01:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 01:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,14.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 02:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 02:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 02:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 02:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 02:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 02:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 02:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,15.0,8.0,,,,
SOEM-M,9309,RAU,2013-01-16 02:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 02:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 02:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,14.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 02:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,HC,2013-01-16 02:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 03:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 03:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,14.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 03:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 03:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 03:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 03:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 03:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,13.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 03:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,HC,2013-01-16 03:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 03:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,15.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 03:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 03:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,HC,2013-01-16 04:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 04:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,14.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 04:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 04:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 04:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,15.0,93.0,,,,
SOEM-M,9309,HC,2013-01-16 04:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 04:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 04:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,14.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 04:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 04:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,11.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 04:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 04:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,HC,2013-01-16 05:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 05:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,13.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 05:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 05:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-49.9,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 05:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,13.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 05:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 05:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,11.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 05:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 05:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 05:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 05:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 05:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,14.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 06:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,13.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 06:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 06:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 06:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 06:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 06:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 06:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 06:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,9.0,11.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 06:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 06:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 06:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 06:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 07:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-50.8,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 07:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 07:00:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,10.0,12.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 07:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 07:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,12.0,0.0,,,,
SOEM-M,9309,RAU,2013-01-16 07:15:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,HC,2013-01-16 07:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
SOEM-M,9309,RAU,2013-01-16 07:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,,,,-51.1,-50.2,0.0,0.0
SOEM-M,9309,RAU,2013-01-16 07:30:00,15,Near End,803B_04062_00459_6879.262,1+0,-,,,,,0,11.0,13.0,0.0,,,,
SOEM-M,9309,HC,2013-01-16 07:45:00,15,Near End,803B_04062_00459_6879.262,1+0,-,0.0,0.0,0.0,0.0,0,,,,,,,
