NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,PowerTLTMmin,PowerTLTMmax,SecondsTLTS1,IdLogNum,PowerRLTMmin,PowerRLTMmax,SecondsRLTS1,SecondsRLTS2,ES,SES,BBE,UAS
SOEM-M,9388,HC,2013-01-14 05:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 05:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 05:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 05:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 05:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 05:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 06:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 06:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 06:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 06:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 06:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 06:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 06:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 06:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 06:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 06:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 06:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 06:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 07:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 07:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 07:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 07:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 07:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 07:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 07:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 07:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 07:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 07:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 07:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 07:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 08:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 08:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 08:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 08:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 08:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 08:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 08:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 08:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 08:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 08:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 08:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 08:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 09:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 09:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 09:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,22.0,0.0
SOEM-M,9388,HC,2013-01-14 09:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,1.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 09:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 09:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 09:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 09:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 09:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 09:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 09:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 09:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 10:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 10:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 10:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 10:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 10:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 10:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-14 10:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 10:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 10:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 10:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 10:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 10:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-14 11:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 11:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 11:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 11:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 11:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 11:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 11:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 11:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 11:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 11:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 11:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,3.0,1.0,143.0,0.0
SOEM-M,9388,RAU,2013-01-14 11:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 12:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,90.0,0.0
SOEM-M,9388,RAU,2013-01-14 12:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 12:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 12:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,113.0,0.0
SOEM-M,9388,RAU,2013-01-14 12:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 12:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 12:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 12:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 12:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 12:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 12:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 12:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 13:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 13:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 13:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 13:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 13:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 13:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 13:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,2.0,1.0,137.0,0.0
SOEM-M,9388,RAU,2013-01-14 13:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 13:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 13:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 13:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 13:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 14:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 14:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 14:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 14:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 14:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 14:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 14:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 14:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 14:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 14:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 14:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 14:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,2.0,1.0,114.0,0.0
SOEM-M,9388,RAU,2013-01-14 15:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 15:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 15:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 15:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 15:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 15:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,134.0,0.0
SOEM-M,9388,HC,2013-01-14 15:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,1.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 15:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 15:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 15:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 15:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 15:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 16:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,2.0,0.0,90.0,0.0
SOEM-M,9388,RAU,2013-01-14 16:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 16:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 16:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 16:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 16:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 16:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 16:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 16:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-14 16:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,82.0,0.0
SOEM-M,9388,RAU,2013-01-14 16:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 16:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 17:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 17:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 17:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 17:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 17:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 17:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 17:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 17:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 17:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 17:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 17:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 17:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 18:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 18:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 18:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 18:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 18:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 18:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 18:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 18:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 18:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-14 18:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,3.0,0.0,316.0,0.0
SOEM-M,9388,RAU,2013-01-14 18:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 18:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 19:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-14 19:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 19:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 19:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 19:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 19:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-14 19:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 19:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 19:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 19:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-14 19:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 19:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-14 20:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-49.6,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 20:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-14 20:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,3.0,0.0,288.0,0.0
SOEM-M,9388,RAU,2013-01-14 20:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-14 20:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,12.0,0.0,0,,,,,,,,
