NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,PowerRLTMmin,PowerRLTMmax,SecondsRLTS1,SecondsRLTS2,IdLogNum,ES,SES,BBE,UAS,PowerTLTMmin,PowerTLTMmax,SecondsTLTS1
SOEM-M,5062,HC,2013-01-07 07:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,HC,2013-01-07 07:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 07:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 07:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,7.0,0.0
SOEM-M,5062,RAU,2013-01-07 07:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,RAU,2013-01-07 07:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 07:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 08:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 08:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 08:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,4.0,9.0,0.0
SOEM-M,5062,RAU,2013-01-07 08:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-68.4,-49.9,185.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 08:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,1.0,0.0,1.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 08:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,5.0,17.0,471.0
SOEM-M,5062,RAU,2013-01-07 08:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 08:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 08:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,4.0,15.0,187.0
SOEM-M,5062,RAU,2013-01-07 08:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 08:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 08:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,HC,2013-01-07 09:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 09:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,12.0,51.0
SOEM-M,5062,RAU,2013-01-07 09:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 09:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 09:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 09:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 09:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 09:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,HC,2013-01-07 09:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,HC,2013-01-07 09:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 09:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 09:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 10:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 10:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 10:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 10:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 10:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 10:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 10:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 10:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 10:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 10:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,2.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 10:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 10:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 11:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 11:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 11:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 11:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 11:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 11:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,14.0,50.0
SOEM-M,5062,RAU,2013-01-07 11:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,9.0,0.0
SOEM-M,5062,RAU,2013-01-07 11:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 11:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 11:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,RAU,2013-01-07 11:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 11:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 12:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 12:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 12:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 12:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 12:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 12:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 12:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 12:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 12:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,7.0,0.0
SOEM-M,5062,RAU,2013-01-07 12:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 12:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 12:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,2.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 13:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,2.0,11.0,0.0
SOEM-M,5062,HC,2013-01-07 13:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 13:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 13:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 13:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 13:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,HC,2013-01-07 13:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 13:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,8.0,0.0
SOEM-M,5062,RAU,2013-01-07 13:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.6,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 13:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 13:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 13:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,4.0,0.0
SOEM-M,5062,HC,2013-01-07 14:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 14:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 14:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,4.0,0.0
SOEM-M,5062,RAU,2013-01-07 14:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 14:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 14:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-51.1,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 14:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 14:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 14:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 14:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 14:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 14:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 15:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 15:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,4.0,0.0
SOEM-M,5062,RAU,2013-01-07 15:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 15:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 15:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,4.0,0.0
SOEM-M,5062,RAU,2013-01-07 15:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 15:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,2.0,8.0,0.0
SOEM-M,5062,HC,2013-01-07 15:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 15:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 15:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,7.0,0.0
SOEM-M,5062,RAU,2013-01-07 15:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 15:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 16:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 16:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,HC,2013-01-07 16:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 16:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 16:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,2.0,4.0,0.0
SOEM-M,5062,HC,2013-01-07 16:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 16:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 16:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,2.0,4.0,0.0
SOEM-M,5062,HC,2013-01-07 16:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 16:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,4.0,0.0
SOEM-M,5062,RAU,2013-01-07 16:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 16:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,HC,2013-01-07 17:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 17:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,8.0,0.0
SOEM-M,5062,RAU,2013-01-07 17:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 17:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 17:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,RAU,2013-01-07 17:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 17:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 17:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,4.0,0.0
SOEM-M,5062,RAU,2013-01-07 17:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 17:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 17:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,RAU,2013-01-07 17:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 18:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,RAU,2013-01-07 18:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 18:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 18:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 18:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 18:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,3.0,0.0
SOEM-M,5062,RAU,2013-01-07 18:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 18:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 18:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 18:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 18:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,4.0,8.0,0.0
SOEM-M,5062,RAU,2013-01-07 18:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 19:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 19:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 19:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,6.0,0.0
SOEM-M,5062,RAU,2013-01-07 19:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,RAU,2013-01-07 19:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 19:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 19:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 19:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 19:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
SOEM-M,5062,HC,2013-01-07 19:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 19:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 19:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,4.0,7.0,0.0
SOEM-M,5062,RAU,2013-01-07 20:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,17.0,277.0
SOEM-M,5062,HC,2013-01-07 20:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 20:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-66.8,-49.9,82.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 20:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,5.0,10.0,0.0
SOEM-M,5062,RAU,2013-01-07 20:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 20:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,HC,2013-01-07 20:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 20:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 20:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,4.0,6.0,0.0
SOEM-M,5062,HC,2013-01-07 20:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 20:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,4.0,9.0,0.0
SOEM-M,5062,RAU,2013-01-07 20:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 21:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 21:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 21:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,4.0,12.0,220.0
SOEM-M,5062,RAU,2013-01-07 21:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 21:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 21:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,5.0,9.0,0.0
SOEM-M,5062,HC,2013-01-07 21:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 21:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,5.0,10.0,0.0
SOEM-M,5062,RAU,2013-01-07 21:30:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 21:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 21:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,5.0,17.0,254.0
SOEM-M,5062,RAU,2013-01-07 21:45:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-52.4,-49.9,0.0,0.0,0,,,,,,,
SOEM-M,5062,HC,2013-01-07 22:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,0.0,0.0,0.0,0.0,,,
SOEM-M,5062,RAU,2013-01-07 22:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,-50.8,-50.2,0.0,0.0,0,,,,,,,
SOEM-M,5062,RAU,2013-01-07 22:00:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,13.0,57.0
SOEM-M,5062,RAU,2013-01-07 22:15:00,15,Near End,b247_00747_00032_5377.11,1+0,-,,,,,0,,,,,3.0,5.0,0.0
