Frequency,DateTime,Pmin,Pmax,PathLength,XStart,YStart,XEnd,YEnd,ID,Start_Concat,End_Concat,Time,PowerTLTMmax[dBm],PowerTLTMmin[dBm]
39.172,201106100515,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 05:15,5,3
39.172,201106100530,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 05:30,5,3
39.172,201106100545,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 05:45,5,3
39.172,201106100600,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 06:00,5,3
39.172,201106100615,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 06:15,5,3
39.172,201106100630,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 06:30,5,3
39.172,201106100645,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 06:45,5,3
39.172,201106100700,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 07:00,5,3
39.172,201106100715,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 07:15,5,3
39.172,201106100730,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 07:30,5,3
39.172,201106100745,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 07:45,5,3
39.172,201106100800,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 08:00,5,3
39.172,201106100815,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 08:15,5,3
39.172,201106100830,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 08:30,5,3
39.172,201106100845,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 08:45,5,3
39.172,201106100900,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 09:00,5,3
39.172,201106100915,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 09:15,5,3
39.172,201106100930,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 09:30,5,3
39.172,201106100945,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 09:45,5,3
39.172,201106101000,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 10:00,5,3
39.172,201106101015,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 10:15,5,3
39.172,201106101030,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 10:30,5,3
39.172,201106101045,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 10:45,5,3
39.172,201106101100,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 11:00,5,3
39.172,201106101115,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 11:15,5,3
39.172,201106101130,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 11:30,5,3
39.172,201106101145,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 11:45,5,3
39.172,201106101200,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 12:00,5,3
39.172,201106101215,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 12:15,5,3
39.172,201106101230,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 12:30,5,3
39.172,201106101245,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 12:45,5,3
39.172,201106101300,-50.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 13:00,5,3
39.172,201106101315,-51.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 13:15,5,3
39.172,201106101330,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 13:30,5,3
39.172,201106101345,-51.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 13:45,5,3
39.172,201106101400,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 14:00,5,3
39.172,201106101415,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 14:15,5,3
39.172,201106101430,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 14:30,5,3
39.172,201106101445,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 14:45,5,3
39.172,201106101500,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 15:00,5,3
39.172,201106101515,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 15:15,5,3
