Frequency,DateTime,Pmin,Pmax,PathLength,XStart,YStart,XEnd,YEnd,ID,Start_Concat,End_Concat,Time,PowerTLTMmax[dBm],PowerTLTMmin[dBm]
39.337,201106102100,-42.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 21:00,5,3
39.337,201106102115,-42.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 21:15,5,3
39.337,201106102130,-43.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 21:30,5,3
39.337,201106102145,-49.0,-43.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 21:45,5,3
39.337,201106102200,-49.0,-44.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 22:00,5,3
39.337,201106102215,-44.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 22:15,5,3
39.337,201106102230,-43.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 22:30,5,3
39.337,201106102245,-42.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 22:45,5,3
39.337,201106102300,-42.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 23:00,5,3
39.337,201106102315,-41.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 23:15,5,3
39.337,201106102330,-42.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 23:30,5,3
39.337,201106102345,-41.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 23:45,5,3
39.337,201106110000,-41.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,11/06/2011 00:00,5,3
39.337,201106110015,-41.0,-41.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,11/06/2011 00:15,5,3
