NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,PowerTLTMmin[dBm],PowerTLTMmax[dBm],SecondsTLTS1,IdLogNum,PowerRLTMmin[dBm],PowerRLTMmax[dBm],SecondsRLTS1,SecondsRLTS2,ES,SES,BBE,UAS
SOEM-M,9389,RAU,2013-01-11 22:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-11 22:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-11 22:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-11 22:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-11 23:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-11 23:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-11 23:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-11 23:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-11 23:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-11 23:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-11 23:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-11 23:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-11 23:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 05:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 05:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 05:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-14 05:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 05:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 05:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 06:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 06:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 06:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 06:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 06:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 06:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 06:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 06:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 06:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 06:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 06:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 06:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 07:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 07:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 07:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 07:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 07:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 07:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 07:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 07:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 07:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-14 07:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 07:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 07:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 08:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 08:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 08:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 08:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 08:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 08:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 08:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 08:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 08:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 08:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 08:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 08:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 09:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 09:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 09:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 09:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 09:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 09:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-14 09:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 09:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 09:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 09:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 09:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 09:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 10:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 10:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 10:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 10:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 10:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 10:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 10:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 10:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 10:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 10:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 10:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 10:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-14 11:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 11:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 11:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 11:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 11:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 11:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 11:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 11:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 11:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 11:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 11:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 11:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 12:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 12:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 12:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 12:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 12:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 12:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 12:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 12:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 12:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 12:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 12:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 12:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 13:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 13:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 13:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-14 13:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 13:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 13:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-14 13:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-14 13:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-14 13:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-14 13:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
