NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,PowerTLTMmin,PowerTLTMmax,SecondsTLTS1,IdLogNum,PowerRLTMmin,PowerRLTMmax,SecondsRLTS1,SecondsRLTS2,ES,SES,BBE,UAS
SOEM-M,5063,HC,2013-01-06 23:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-06 23:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-06 23:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-06 23:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-06 23:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-06 23:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-06 23:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-06 23:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-06 23:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,7.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 00:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 00:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 00:00:00,24,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 00:00:00,24,Near End,c247_00747_00032_7049.12,1+0,-,3.0,13.0,106.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 00:00:00,24,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 00:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 00:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 00:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 00:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 00:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 00:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 00:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 00:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 00:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 00:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 01:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 01:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 01:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 01:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 01:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 01:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 01:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 01:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 01:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 01:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 01:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 01:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 02:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 02:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 02:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 02:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 02:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 02:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 02:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 02:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 02:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 02:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 02:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 02:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 03:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 03:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 03:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 03:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 03:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,7.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 03:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 03:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,10.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 03:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 03:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 03:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,8.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 03:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 03:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 04:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 04:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 04:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 04:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 04:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 04:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 04:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 04:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 04:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 04:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 04:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 04:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 05:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 05:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 05:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 05:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 05:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 05:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 05:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 05:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 05:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,10.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 05:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,12.0,11.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 05:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 05:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 06:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 06:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 06:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,13.0,7.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 06:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,10.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 06:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 06:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 06:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 06:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,9.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 06:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 06:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,9.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 06:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 06:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 07:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,6.0,11.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 07:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 07:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.5,-49.6,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 07:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 07:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,6.0,11.0,1.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 07:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 07:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.5,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 07:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,9.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 07:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 07:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 07:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 07:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,8.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 08:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 08:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,5.0,11.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 08:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 08:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-63.4,-50.2,134.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 08:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 08:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,7.0,14.0,492.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 08:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 08:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 08:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,5.0,14.0,216.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 08:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 08:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,7.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 08:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 09:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,13.0,64.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 09:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 09:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 09:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 09:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 09:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 09:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,9.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 09:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 09:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 09:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 09:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 09:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,8.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 10:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 10:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 10:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 10:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 10:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,7.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 10:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 10:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 10:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 10:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 10:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 10:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 10:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 11:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 11:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 11:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 11:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,14.0,58.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 11:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 11:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 11:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 11:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 11:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,10.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 11:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,8.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 11:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 11:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,HC,2013-01-07 12:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 12:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 12:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,7.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 12:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 12:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 12:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 12:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 12:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,9.0,0.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 12:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.5,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 12:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 12:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 12:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,HC,2013-01-07 13:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 13:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,13.0,33.0,0,,,,,,,,
SOEM-M,5063,RAU,2013-01-07 13:00:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 13:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,6.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 13:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 13:15:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 13:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,4.0,10.0,0.0,0,,,,,,,,
SOEM-M,5063,HC,2013-01-07 13:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,5063,RAU,2013-01-07 13:30:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-51.1,-49.9,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 13:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,5063,RAU,2013-01-07 13:45:00,15,Near End,c247_00747_00032_7049.12,1+0,-,3.0,5.0,0.0,0,,,,,,,,
